Match_Goal_Key,Match,Team,Player_Name,Minute,Type_Of_Goal
118985,8815,93,Andrej Kramarić,71,Normal
118990,8815,93,Ihlas Bebou,85,Normal
118994,8731,105,Emre Can,57,Normal
119004,8762,109,Anthony Ujah,26,Normal
119006,8762,109,Christian Gentner,54,Normal
119017,8762,109,Suleiman Abdullahi,90,Normal
119018,8559,104,Patrik Schick,3,Normal
119019,8559,104,Marcel Sabitzer,4,Normal
119020,8559,104,Timo Werner,26,Normal
119026,8559,110,Streli Mamba,62,Normal
119027,8559,110,Klaus Gjasula,73,Normal
119048,8619,110,Streli Mamba,3,Normal
119049,8619,96,Luca Waldschmidt,21,Penalty
119050,8619,96,Nils Petersen,40,Normal
119061,8619,96,Kwon Chang-hoon,90,Normal
119062,8779,110,Cauly Oliveira Souza,8,Normal
119063,8779,95,Salif Sané,33,Normal
119066,8779,95,Suat Serdar,49,Normal
119070,8779,95,Amine Harit,71,Normal
119074,8779,95,Ahmed Kutucu,83,Normal
119075,8779,95,Amine Harit,85,Normal
119077,8824,97,Marcus Thuram,28,Normal
119080,8824,97,Oscar Wendt,45+2,Normal
119083,8824,102,Danny da Costa,59,Normal
119085,8824,97,Nico Elvedi,75,Normal
119086,8824,102,Martin Hinteregger,79,Normal
119090,8824,97,Denis Zakaria,85,Normal
119092,8727,99,Lucas Alario,9,Normal
119093,8727,89,Kingsley Coman,27,Normal
119098,8727,89,Leon Goretzka,42,Normal
119099,8727,89,Serge Gnabry,45,Normal
119104,8727,89,Robert Lewandowski,66,Normal
119111,8727,99,Florian Wirtz,89,Normal
119112,8733,109,Robert Andrich,11,Normal
119113,8733,95,Jonjoe Kenny,28,Normal
119125,8555,95,Benito Raman,23,Normal
119127,8555,109,Marcus Ingvartsen,36,Penalty
119133,8555,95,Suat Serdar,86,Normal
119142,8616,93,Davy Klaassen,65,OG
119146,8616,93,Christoph Baumgartner,79,Normal
119148,8616,93,Sargis Adamyan,82,Normal
119151,8756,92,Wout Weghorst,16,Normal
119157,8756,92,Wout Weghorst,56,Normal
119159,8756,92,Kevin Mbabu,58,Normal
119163,8756,92,João Victor Santos Sá,69,Normal
119164,8756,95,Rabbi Matondo,70,Normal
119170,8684,92,Renato Steffen,43,Normal
119172,8684,103,Tin Jedvaj,54,Normal
119181,8684,92,Daniel Ginczek,90+1,Normal
119183,8794,95,Salif Sané,29,Normal
119184,8794,95,Amine Harit,43,Penalty
119186,8794,95,Rabbi Matondo,58,Normal
119192,8794,104,Emil Forsberg,83,Normal
119197,8537,106,Jhon Córdoba,34,Normal
119200,8537,93,Sargis Adamyan,48,Normal
119209,8537,93,Jürgen Locadia,90+8,Penalty
119212,8734,103,Unknown,27,Penalty
119220,8734,106,Anthony Modeste,85,Normal
119221,8734,103,Philipp Max,88,Normal
119223,8615,89,Robert Lewandowski,6,Normal
119224,8615,89,Thomas Müller,45+2,Normal
119225,8615,89,Leon Goretzka,50,Normal
119228,8615,89,Thiago Alcántara,58,Normal
119233,8615,89,Serge Gnabry,89,Normal
119234,8523,99,Leon Bailey,10,Normal
119235,8523,110,Sven Michel,15,Normal
119236,8523,99,Kai Havertz,19,Normal
119237,8523,110,Streli Mamba,25,Normal
119243,8523,99,Kevin Volland,69,Normal
119249,8711,90,Javairô Dilrosun,23,Normal
119263,8711,90,Krzysztof Piątek,90+2,Normal
119264,8744,97,Jonas Hofmann,10,Normal
119266,8744,97,Jonas Hofmann,30,Normal
119269,8744,97,Lars Stindl,65,Normal
119281,8579,104,Patrik Schick,2,Normal
119284,8579,104,Timo Werner,58,Penalty
119288,8579,104,Nordi Mukiele,75,Normal
119294,8531,102,Filip Kostić,25,Normal
119295,8531,102,Djibril Sow,33,Normal
119296,8531,89,Robert Lewandowski,37,Normal
119297,8531,102,David Abraham,49,Normal
119300,8531,102,Martin Hinteregger,61,Normal
119307,8531,102,Gonçalo Paciência,85,Normal
119309,8675,99,Kai Havertz,4,Normal
119310,8675,99,Karim Bellarabi,14,Normal
119312,8675,99,Paulinho,49,Normal
119314,8675,99,Paulinho,55,Normal
119321,8704,93,Christoph Baumgartner,11,Normal
119327,8704,93,Christoph Baumgartner,46,Normal
119328,8704,93,Steven Zuber,48,Normal
119333,8704,106,Florian Kainz,60,Normal
119337,8704,106,Unknown,77,Penalty
119342,8604,102,Bas Dost,18,Normal
119344,8604,93,Kostas Stafylidis,48,Normal
119345,8604,102,Timothy Chandler,62,Normal
119354,8527,104,Marcel Halstenberg,16,Normal
119355,8527,104,Marcel Sabitzer,31,Normal
119356,8527,104,Timo Werner,42,Normal
119362,8527,104,Christopher Nkunku,69,Normal
119365,8816,106,Simon Terodde,14,Normal
119366,8816,91,Jean-Paul Boëtius,21,Normal
119369,8816,91,Robin Quaison,57,Normal
119377,8816,91,Levin Öztunalı,82,Normal
119381,8743,95,Daniel Caligiuri,51,Penalty
119390,8743,99,Juan Miranda,81,OG
119395,8792,97,Alassane Pléa,43,Normal
119398,8792,97,Marcus Thuram,65,Normal
119404,8792,97,Florian Neuhaus,83,Normal
119407,8791,92,Marcel Tisserand,9,Normal
119419,8620,99,Lewis Baker,6,OG
119421,8620,99,Charles Aránguiz,33,Normal
119422,8620,99,Karim Bellarabi,39,Normal
119432,8620,107,Alfredo Morales,82,Normal
119434,8691,105,Raphaël Guerreiro,32,Normal
119443,8691,105,Achraf Hakimi,78,Normal
119453,8622,103,Ruben Vargas,59,Normal
119460,8622,109,Sebastian Andersson,80,Normal
119465,8741,89,Joshua Zirkzee,26,Normal
119466,8741,97,Benjamin Pavard,37,OG
119475,8741,89,Leon Goretzka,86,Normal
119477,8637,91,Robin Quaison,17,Normal
119486,8637,91,Robin Quaison,82,Normal
119487,8637,90,Dedryck Boyata,84,Normal
119490,8637,91,Robin Quaison,90+4,Penalty
119492,8674,96,Roland Sallai,34,Normal
119494,8674,96,Christian Günter,55,Normal
119497,8674,109,Sebastian Andersson,61,Normal
119502,8674,96,Robin Koch,82,Normal
119509,8809,104,Timo Werner,54,Normal
119515,8809,92,Wout Weghorst,82,Normal
119518,8565,104,Timo Werner,11,Normal
119520,8565,104,Timo Werner,52,Penalty
119526,8565,104,Marcel Sabitzer,83,Normal
119530,8565,93,Ermin Bičakčić,89,Normal
119531,8714,97,Florian Neuhaus,17,Normal
119535,8714,97,Marcus Thuram,41,Normal
119538,8714,109,Sebastian Andersson,50,Normal
119539,8714,97,Marcus Thuram,59,Normal
119546,8714,97,Alassane Pléa,81,Normal
119551,8689,99,Kai Havertz,28,Normal
119552,8689,100,Theodor Gebre Selassie,30,Normal
119553,8689,99,Kai Havertz,33,Normal
119557,8689,99,Mitchell Weiser,61,Normal
119564,8689,99,Kerem Demirbay,78,Normal
119571,8524,107,Rouwen Hennings,36,Normal
119572,8524,100,Johannes Eggestein,47,Normal
119573,8524,107,Kenan Karaman,52,Normal
119574,8524,107,Kaan Ayhan,64,Normal
119582,8738,100,Unknown,19,Penalty
119583,8738,100,Davy Klaassen,20,Normal
119585,8738,100,Yuya Osako,34,Normal
119587,8738,100,Davy Klaassen,39,Normal
119591,8738,100,Maximilian Eggestein,59,Normal
119596,8738,110,Abdelhamid Sabiri,66,Normal
119606,8738,100,Niclas Füllkrug,90+2,Normal
119607,8532,100,Milot Rashica,9,Normal
119608,8532,96,Nils Petersen,28,Normal
119610,8532,100,Theodor Gebre Selassie,59,Normal
119623,8532,96,Nils Petersen,90+3,Normal
119624,8609,105,Raphaël Guerreiro,1,Normal
119626,8609,105,Marco Reus,29,Normal
119629,8609,105,Jadon Sancho,48,Normal
119630,8609,106,Mark Uth,64,Normal
119633,8609,105,Erling Haaland,77,Normal
119636,8609,105,Erling Haaland,87,Normal
119638,8582,91,Robin Quaison,10,Normal
119639,8582,91,Jiří Pavlenka,15,OG
119641,8582,91,Robin Quaison,19,Normal
119644,8582,91,Robin Quaison,38,Normal
119652,8582,91,Jean-Philippe Mateta,81,Normal
119653,8528,93,Robert Skov,2,Normal
119654,8528,93,Pavel Kadeřábek,15,Normal
119655,8528,93,Jürgen Locadia,25,Normal
119665,8818,96,Nicolas Höfler,45+2,Normal
119673,8818,96,Nils Petersen,90,Normal
119675,8818,104,Lukas Klostermann,90+2,Normal
119680,8680,91,Levin Öztunalı,61,Normal
119686,8680,107,Kenan Karaman,85,Normal
119695,8603,96,Kwon Chang-hoon,28,Normal
119698,8603,96,Nils Petersen,41,Normal
119706,8603,91,Jean-Philippe Mateta,82,Normal
119709,8785,104,Willi Orban,13,Normal
119711,8785,104,Marcel Sabitzer,35,Normal
119720,8785,104,Marcelo Saracchi,83,Normal
119721,8588,89,Robert Lewandowski,16,Normal
119724,8588,96,Vincenzo Grifo,58,Normal
119730,8588,89,Joshua Zirkzee,90+2,Normal
119732,8588,89,Serge Gnabry,90+5,Normal
119733,8595,95,Suat Serdar,26,Normal
119734,8595,96,Nils Petersen,54,Penalty
119738,8595,96,Vincenzo Grifo,67,Penalty
119741,8595,95,Ahmed Kutucu,80,Normal
119748,8638,95,Ahmed Kutucu,63,Normal
119752,8638,110,Klaus Gjasula,81,Normal
119769,8564,90,Dodi Lukebakio,30,Normal
119773,8564,90,Marko Grujić,63,Normal
119774,8564,102,Martin Hinteregger,65,Normal
119781,8564,102,Sebastian Rode,86,Normal
119788,8666,97,Ramy Bensebaini,49,Normal
119789,8666,97,Lars Stindl,53,Normal
119790,8666,103,Eduard Löwen,57,Normal
119794,8666,97,Lars Stindl,79,Normal
119795,8666,103,Alfreð Finnbogason,83,Normal
119808,8596,89,Joshua Zirkzee,85,Normal
119809,8596,89,Serge Gnabry,89,Normal
119811,8566,91,Levin Öztunalı,15,Normal
119814,8566,103,Marco Richter,41,Normal
119819,8566,103,Florian Niederlechner,65,Penalty
119826,8750,104,Kevin Kampl,60,Normal
119827,8750,104,Timo Werner,63,Normal
119836,8750,107,Steven Skrzybski,87,Normal
119837,8750,107,André Hoffmann,90+2,Normal
119840,8550,92,Wout Weghorst,19,Normal
119847,8550,92,João Victor Santos Sá,65,Normal
119855,8788,93,Sebastian Rudy,6,Normal
119857,8788,92,Admir Mehmedi,36,Normal
119870,8593,106,Jhon Córdoba,39,Normal
119881,8769,97,Jonas Hofmann,7,Normal
119891,8769,97,Breel Embolo,78,Normal
119893,8769,90,Vedad Ibišević,90+1,Normal
119896,8820,93,Jürgen Locadia,33,Normal
119897,8820,93,Andrej Kramarić,38,Normal
119899,8820,90,Dodi Lukebakio,55,Normal
119904,8820,90,Salomon Kalou,69,Normal
119909,8820,93,Benjamin Hübner,79,Normal
119913,8668,106,Sebastiaan Bornauw,9,Normal
119916,8668,106,Jhon Córdoba,39,Normal
119920,8668,106,Alexander Nübel,75,OG
119926,8730,91,Moussa Niakhate,43,Normal
119936,8730,91,Pierre Kunde,77,Normal
119951,8732,92,Wout Weghorst,82,Normal
119969,8611,92,Admir Mehmedi,68,Normal
119970,8611,90,Jordan Torunarigha,74,Normal
119974,8611,90,Dodi Lukebakio,90,Normal
119979,8660,99,Moussa Diaby,25,Normal
119981,8660,99,Nadiem Amiri,59,Normal
119990,8623,91,Robin Quaison,18,Normal
119991,8623,97,Stefan Lainer,31,Normal
119998,8623,97,Alassane Pléa,77,Normal
119999,8623,97,Breel Embolo,79,Normal
120004,8804,97,Denis Zakaria,2,Normal
120005,8804,97,Patrick Herrmann,8,Normal
120006,8804,97,Patrick Herrmann,13,Normal
120009,8804,97,Alassane Pléa,39,Normal
120016,8804,103,Florian Niederlechner,80,Normal
120018,8804,97,Breel Embolo,83,Normal
120019,8667,89,Serge Gnabry,2,Normal
120020,8667,89,Joshua Kimmich,7,Normal
120021,8667,89,Joshua Zirkzee,15,Normal
120023,8667,89,Philippe Coutinho,33,Normal
120026,8667,89,Philippe Coutinho,47,Normal
120028,8667,89,Leon Goretzka,62,Normal
120032,8617,99,Kai Havertz,40,Normal
120037,8617,99,Lars Bender,78,Normal
120042,8617,99,Lucas Alario,89,Penalty
120046,8662,109,Sebastian Andersson,49,Normal
120051,8662,109,Obite N'Dicka,67,OG
120054,8662,102,Florian Hübner,79,OG
120058,8765,93,Andrej Kramarić,8,Normal
120059,8765,93,Andrej Kramarić,30,Normal
120063,8765,93,Andrej Kramarić,48,Normal
120064,8765,93,Andrej Kramarić,50,Penalty
120074,8790,99,Florian Niederlechner,34,OG
120081,8790,99,Kevin Volland,76,Normal
120084,8790,99,Kai Havertz,84,Normal
120088,8717,104,Timo Werner,38,Normal
120090,8717,104,Timo Werner,47,Normal
120099,8717,97,Breel Embolo,90,Normal
120100,8717,104,Timo Werner,90+4,Normal
120101,8661,92,Josip Brekalo,21,Normal
120103,8661,92,Renato Steffen,45,Normal
120105,8661,92,Yannick Gerhardt,49,Normal
120109,8661,92,Renato Steffen,68,Normal
120113,8740,109,Marvin Friedrich,39,Normal
120120,8740,109,Christian Gentner,67,Normal
120127,8740,106,Jhon Córdoba,90+2,Normal
120128,8629,105,Jadon Sancho,13,Normal
120129,8629,105,Erling Haaland,18,Normal
120133,8629,105,Marco Reus,68,Penalty
120135,8629,105,Axel Witsel,70,Normal
120138,8629,105,Erling Haaland,76,Normal
120140,8602,103,Florian Niederlechner,34,Normal
120141,8602,103,Marco Richter,46,Normal
120142,8602,105,Julian Brandt,49,Normal
120143,8602,103,Florian Niederlechner,55,Normal
120145,8602,105,Erling Haaland,59,Normal
120146,8602,105,Jadon Sancho,61,Normal
120147,8602,105,Erling Haaland,70,Normal
120151,8602,105,Erling Haaland,79,Normal
120154,8679,89,Thomas Müller,53,Normal
120162,8679,89,Leon Goretzka,90+1,Normal
120163,8728,107,Rouwen Hennings,5,Normal
120165,8728,93,Moanes Dabbur,16,Normal
120169,8728,93,Steven Zuber,61,Normal
120179,8728,107,Rouwen Hennings,76,Penalty
120189,8575,100,Milot Rashica,24,Normal
120190,8575,89,Philippe Coutinho,45,Normal
120192,8575,89,Robert Lewandowski,45+4,Normal
120195,8575,89,Philippe Coutinho,63,Normal
120198,8575,89,Robert Lewandowski,72,Normal
120199,8575,89,Thomas Müller,75,Normal
120200,8575,89,Philippe Coutinho,78,Normal
120215,8797,90,Javairô Dilrosun,23,Normal
120217,8797,90,Vedad Ibišević,58,Normal
120219,8797,90,Vedad Ibišević,62,Normal
120224,8797,90,Dedryck Boyata,83,Normal
120225,8698,107,Kenan Karaman,41,Normal
120226,8698,106,Unknown,58,Penalty
120230,8698,107,Erik Thommy,61,Normal
120237,8698,106,Anthony Modeste,88,Normal
120239,8698,106,Jhon Córdoba,90+1,Normal
120241,8658,105,Dan-Axel Zagadou,52,Normal
120242,8658,105,Erling Haaland,66,Normal
120249,8677,100,Josh Sargent,3,Normal
120250,8677,100,Davy Klaassen,6,Normal
120251,8677,90,Niklas Stark,41,Normal
120253,8677,90,Matheus Cunha,60,Normal
120264,8761,106,Florian Kainz,45,Penalty
120271,8761,102,Bas Dost,72,Normal
120279,8725,107,Rouwen Hennings,36,Normal
120284,8725,102,Bas Dost,57,Normal
120291,8725,102,Gonçalo Paciência,86,Normal
120294,8647,92,Wout Weghorst,18,Penalty
120295,8647,93,Christoph Baumgartner,45,Normal
120299,8647,92,Wout Weghorst,52,Penalty
120301,8647,93,Andrej Kramarić,60,Penalty
120303,8647,92,Wout Weghorst,71,Normal
120307,8663,107,Kenan Karaman,6,Normal
120308,8663,107,Erik Thommy,9,Normal
120311,8663,107,Kenan Karaman,45+1,Normal
120317,8663,90,Erik Thommy,64,OG
120318,8663,90,Matheus Cunha,66,Normal
120321,8663,90,Krzysztof Piątek,75,Penalty
120323,8618,106,Dominick Drexler,29,Normal
120329,8618,105,Jadon Sancho,70,Normal
120333,8618,105,Achraf Hakimi,86,Normal
120335,8618,105,Paco Alcácer,90+4,Normal
120336,8724,100,Yuya Osako,6,Normal
120337,8724,103,Ruben Vargas,12,Normal
120338,8724,100,Josh Sargent,21,Normal
120343,8724,103,Ruben Vargas,46,Normal
120344,8724,100,Yuya Osako,67,Normal
120356,8601,100,Florian Kastenmeier,66,OG
120368,8624,89,Robert Lewandowski,20,Penalty
120369,8624,89,Robert Lewandowski,50,Normal
120374,8624,89,Robert Lewandowski,75,Normal
120378,8759,91,Robin Quaison,25,Normal
120379,8759,91,Jean-Paul Boëtius,30,Normal
120388,8759,100,Yuya Osako,58,Normal
120394,8759,91,Edimilson Fernandes,85,Normal
120399,8710,100,Leonardo Bittencourt,32,Normal
120421,8630,107,Kaan Ayhan,78,Normal
120424,8630,102,Timothy Chandler,90+3,Normal
120428,8641,96,Luca Waldschmidt,40,Penalty
120451,8640,109,Marius Bülter,52,Normal
120457,8640,109,Marius Bülter,72,Normal
120468,8805,92,Wout Weghorst,69,Normal
120474,8780,95,Suat Serdar,36,Normal
120481,8780,91,Karim Onisiwo,74,Normal
120484,8780,95,Amine Harit,89,Normal
120486,8718,110,Cauly Oliveira Souza,12,Normal
120488,8718,92,Josip Brekalo,56,Normal
120498,8729,104,Patrik Schick,27,Normal
120512,8729,110,Christian Strohdiek,90+2,Normal
120513,8562,100,Milot Rashica,13,Penalty
120514,8562,92,Wout Weghorst,36,Normal
120515,8562,100,Leonardo Bittencourt,39,Normal
120520,8562,92,William,73,Normal
120524,8562,100,Milot Rashica,83,Normal
120529,8695,89,Leon Goretzka,17,Normal
120531,8695,89,Thomas Müller,41,Normal
120532,8695,89,Robert Lewandowski,46,Normal
120534,8695,102,Martin Hinteregger,52,Normal
120535,8695,102,Martin Hinteregger,55,Normal
120536,8695,89,Alphonso Davies,61,Normal
120541,8695,89,Martin Hinteregger,74,OG
120547,8613,91,Robin Quaison,12,Normal
120548,8613,97,Alassane Pléa,24,Normal
120553,8613,97,Alassane Pléa,76,Normal
120559,8613,97,Florian Neuhaus,88,Normal
120560,8810,103,Marco Richter,1,Normal
120562,8810,89,Robert Lewandowski,14,Normal
120565,8810,89,Serge Gnabry,49,Normal
120574,8810,103,Alfreð Finnbogason,90+1,Normal
120579,8535,107,Rouwen Hennings,38,Penalty
120581,8535,107,Erik Thommy,61,Normal
120590,8568,89,Ivan Perišić,49,Normal
120592,8568,97,Ramy Bensebaini,60,Normal
120602,8568,97,Ramy Bensebaini,90+2,Penalty
120614,8739,105,Erling Haaland,90+5,Normal
120621,8534,109,Sebastian Polter,90,Penalty
120625,8612,102,Almamy Touré,48,Normal
120634,8612,102,Filip Kostić,90+4,Normal
120635,8665,91,Robin Quaison,29,Normal
120637,8665,91,Karim Onisiwo,37,Normal
120649,8702,92,Marin Pongračić,43,Normal
120654,8702,92,Maximilian Arnold,64,Normal
120659,8702,92,Renato Steffen,67,Normal
120662,8702,92,Marin Pongračić,75,Normal
120665,8702,99,Julian Baumgartlinger,85,Normal
120672,8584,93,Ihlas Bebou,56,Normal
120681,8584,93,Christoph Baumgartner,90,Normal
120682,8723,109,Marius Bülter,22,Normal
120683,8723,105,Paco Alcácer,25,Normal
120685,8723,109,Marius Bülter,50,Normal
120687,8723,109,Sebastian Andersson,75,Normal
120693,8685,96,Manuel Gulde,34,Normal
120699,8685,104,Yussuf Poulsen,77,Normal
120702,8776,100,Davy Klaassen,5,Penalty
120703,8776,109,Sebastian Andersson,14,Penalty
120706,8776,100,Niclas Füllkrug,55,Normal
120707,8776,100,Unknown,55,Penalty
120721,8749,91,Jonathan Burkardt,33,Normal
120723,8749,91,Jean-Philippe Mateta,49,Penalty
120738,8548,109,Anthony Ujah,15,Normal
120746,8548,109,Sebastian Andersson,90+1,Normal
120748,8721,96,Rafael Czichos,40,OG
120752,8721,106,Anthony Modeste,52,Normal
120758,8721,106,Ellyes Skhiri,90+2,Normal
120766,8726,96,Nils Petersen,58,Normal
120776,8540,110,Unknown,7,Penalty
120777,8540,103,Philipp Max,41,Normal
120793,8802,99,Kevin Volland,66,Normal
120798,8802,104,Christopher Nkunku,78,Normal
120802,8600,95,Suat Serdar,48,Normal
120804,8600,95,Michael Gregoritsch,58,Normal
120817,8656,107,André Hoffmann,37,Normal
120821,8656,107,Erik Thommy,61,Normal
120828,8775,105,Paco Alcácer,28,Normal
120831,8775,105,Marco Reus,50,Normal
120838,8775,105,Raphaël Guerreiro,83,Normal
120840,8775,105,Marco Reus,90,Normal
120841,8758,90,Matheus Cunha,22,Normal
120847,8758,90,Dodi Lukebakio,54,Normal
120858,8819,89,Benjamin Pavard,13,Normal
120860,8819,89,Robert Lewandowski,53,Normal
120861,8819,109,Unknown,58,Penalty
120868,8819,109,Sebastian Polter,86,Penalty
120869,8774,103,Marco Richter,35,Normal
120871,8774,103,Florian Niederlechner,43,Normal
120875,8774,102,Gonçalo Paciência,73,Normal
120881,8745,109,Ben Zolinski,27,OG
120891,8632,99,Moussa Diaby,11,Normal
120893,8632,93,Andrej Kramarić,23,Normal
120899,8632,93,Robert Skov,65,Normal
120906,8764,96,Luca Waldschmidt,20,Normal
120907,8764,96,Jonathan Schmid,38,Normal
120908,8764,96,Lucas Höler,46,Normal
120912,8764,96,Luca Waldschmidt,57,Normal
120919,8549,96,Lucas Höler,5,Normal
120921,8549,99,Moussa Diaby,36,Normal
120931,8635,110,Ben Zolinski,22,Normal
120932,8635,92,Robin Knoche,26,Normal
120935,8635,92,Daniel Ginczek,40,Normal
120938,8635,92,Daniel Ginczek,60,Normal
120941,8635,110,Sebastian Vasiliadis,72,Normal
120945,8635,92,Maximilian Arnold,76,Normal
120951,8589,97,Alassane Pléa,46,Normal
120955,8589,97,Lars Stindl,67,Penalty
120973,8572,110,Sven Michel,90,Normal
120975,8577,105,Marco Reus,32,Normal
120976,8577,105,Jadon Sancho,66,Normal
120977,8577,105,Thorgan Hazard,69,Normal
120982,8577,105,Nico Schulz,84,Normal
120985,8822,99,Ömer Toprak,4,OG
120987,8822,100,Milot Rashica,40,Normal
120988,8822,100,Davy Klaassen,48,Normal
120990,8822,99,Lucas Alario,58,Normal
120998,8672,106,Jorge Meré,28,Normal
121000,8672,106,Jonas Hector,36,Normal
121005,8672,110,Dennis Srbeny,73,Normal
121015,8747,89,Robert Lewandowski,43,Normal
121026,8793,89,Serge Gnabry,15,Normal
121030,8793,89,Philippe Coutinho,55,Normal
121032,8793,110,Kai Pröger,68,Normal
121034,8793,89,Robert Lewandowski,79,Normal
121036,8793,110,Jamilu Collins,84,Normal
121039,8570,99,Lucas Alario,15,Normal
121048,8570,99,Lucas Alario,81,Normal
121049,8570,95,Benito Raman,82,Normal
121054,8621,100,Niclas Füllkrug,42,Normal
121056,8621,93,Ermin Bičakčić,54,Normal
121057,8621,93,Ihlas Bebou,59,Normal
121062,8621,100,Yuya Osako,81,Normal
121064,8621,93,Pavel Kadeřábek,87,Normal
121070,8696,103,Eduard Löwen,6,Normal
121078,8696,103,Noah Joel Sarenren Bazee,76,Normal
121082,8696,103,Sergio Córdova,90+1,Normal
121083,8642,99,Kevin Volland,20,Normal
121084,8642,105,Mats Hummels,22,Normal
121085,8642,105,Emre Can,33,Normal
121088,8642,99,Kevin Volland,43,Normal
121091,8642,105,Raphaël Guerreiro,64,Normal
121094,8642,99,Leon Bailey,81,Normal
121095,8642,99,Lars Bender,82,Normal
121099,8553,103,Philipp Max,17,Normal
121101,8553,103,Sergio Córdova,26,Normal
121106,8553,103,André Hahn,52,Normal
121110,8553,103,Florian Niederlechner,79,Normal
121113,8563,102,Martin Hinteregger,33,Normal
121116,8563,91,Karim Onisiwo,50,Normal
121120,8563,91,Ádám Szalai,69,Normal
121124,8541,95,Daniel Caligiuri,33,Normal
121127,8541,107,Rouwen Hennings,62,Penalty
121128,8541,95,Ozan Kabak,67,Normal
121131,8541,107,Rouwen Hennings,74,Normal
121135,8541,95,Suat Serdar,79,Normal
121137,8541,107,Rouwen Hennings,85,Normal
121141,8722,91,Jean-Paul Boëtius,6,Normal
121144,8722,89,Benjamin Pavard,36,Normal
121145,8722,89,David Alaba,45,Normal
121148,8722,89,Ivan Perišić,54,Normal
121150,8722,89,Kingsley Coman,64,Normal
121156,8722,89,Robert Lewandowski,78,Normal
