Match,Home_Team,Home_Possession,Home_Fouls,Home_Corners,Home_Crosses,Home_Aerials_Won,Home_Clearances,Home_Offsides,Home_Goal_Kicks,Home_Throw_Ins,Home_Long_Balls,Home_Total_Players_Stats,Home_Minutes,Home_Gls,Home_Ast,Home_PK,Home_PK_Att,Home_Sh,Home_SoT,Home_CrdY,Home_CrdR,Home_Touches,Home_Tkl,Home_Int,Home_Blocks,Home_xG,Home_npxG,Home_xAG,Home_SCA,Home_GCA,Home_Cmp_Passes,Home_Att_Passes,Home_Cmp_percent_Passes,Home_PrgP_Passes,Home_Carries_Carries,Home_PrgC_Carries,Home_Att_Take_Ons,Home_Succ_Take_Ons,Away_Team,Away_Possession,Away_Fouls,Away_Corners,Away_Crosses,Away_Aerials_Won,Away_Clearances,Away_Offsides,Away_Goal_Kicks,Away_Throw_Ins,Away_Long_Balls,Away_Total_Players_Stats,Away_Minutes,Away_Gls,Away_Ast,Away_PK,Away_PK_Att,Away_Sh,Away_SoT,Away_CrdY,Away_CrdR,Away_Touches,Away_Tkl,Away_Int,Away_Blocks,Away_xG,Away_npxG,Away_xAG,Away_SCA,Away_GCA,Away_Cmp_Passes,Away_Att_Passes,Away_Cmp_percent_Passes,Away_PrgP_Passes,Away_Carries_Carries,Away_PrgC_Carries,Away_Att_Take_Ons,Away_Succ_Take_Ons,Home_Attack,Home_Midfield,Home_Defense,Away_Attack,Away_Midfield,Away_Defense,Home_Score,Away_Score
618,4,60,7,5,20,22,19,5,9,38,71,Unknown,990,2,1,0,0,14,9,3,0,658,17,16,11,2.2,2.2,1.5,25,2,406,531,76.5,40,317,26,22,11,22,40,8,7,13,13,24,2,16,27,81,Unknown,990,1,1,0,0,14,6,4,0,489,17,23,11,1.5,1.5,1.5,25,2,237,355,66.8,26,235,11,15,7,69.6,75.1,71.57142857142857,71.8,73.72727272727273,69.25,2,1
547,6,51,16,5,25,16,14,4,9,28,94,Unknown,990,2,0,1,1,10,2,1,0,574,10,9,9,1.8,1.0,0.4,21,4,340,461,73.8,41,305,14,8,3,1,49,20,3,12,20,40,0,8,19,68,Unknown,989,2,1,0,0,10,5,6,1,577,15,8,13,1.5,1.5,1.3,16,3,335,446,75.1,37,310,23,10,6,74.0,71.07692307692308,73.7,80.66666666666667,74.9375,75.375,2,2
390,2,65,13,6,12,8,13,1,2,18,35,Unknown,990,3,2,0,0,11,8,1,0,920,16,7,7,3.0,3.0,1.8,19,3,742,819,90.6,63,611,22,25,14,18,35,7,3,11,10,19,3,4,19,58,Unknown,990,0,0,0,0,5,1,0,0,552,24,19,5,0.2,0.2,0.1,9,0,364,441,82.5,19,285,17,9,4,79.57142857142857,77.3076923076923,70.28571428571429,66.25,71.0,71.27272727272727,3,0
409,15,54,13,5,29,22,13,3,7,15,75,Unknown,990,0,0,0,0,27,9,2,0,691,19,1,22,2.0,2.0,1.9,47,0,455,574,79.3,54,446,23,21,13,14,46,13,2,7,14,37,0,12,18,63,Unknown,990,1,1,0,0,13,2,3,0,623,15,8,9,1.1,1.1,1.0,24,2,383,483,79.3,31,254,14,26,16,74.5,73.22222222222223,71.42857142857143,73.4,74.76923076923077,72.9,0,1
739,16,52,12,8,26,6,10,0,13,14,45,Unknown,989,0,0,0,0,30,6,2,1,611,18,18,7,1.6,1.6,0.9,53,0,415,494,84.0,54,379,34,16,8,3,48,11,2,7,12,29,2,12,19,43,Unknown,965,3,2,0,0,16,5,2,1,588,19,9,18,2.6,2.6,1.9,28,5,385,462,83.3,28,370,21,13,7,72.28571428571429,72.36363636363636,71.1,74.8,76.66666666666667,77.125,0,3
631,16,55,13,8,27,31,20,1,1,25,92,Unknown,990,0,0,0,0,18,5,3,0,584,16,14,9,1.4,1.4,1.3,32,0,335,457,73.3,37,262,20,8,8,13,45,11,1,15,30,32,0,15,34,94,Unknown,989,0,0,0,0,4,1,3,1,499,10,9,15,0.2,0.2,0.1,7,0,248,373,66.5,23,207,11,7,4,72.25,72.54545454545455,70.0,71.75,73.9,73.5,0,0
407,8,57,13,9,19,28,19,1,7,21,77,Unknown,990,1,1,0,0,11,4,0,0,569,12,12,10,0.6,0.6,0.4,21,2,362,487,74.3,37,312,13,15,11,18,43,20,3,11,20,33,2,5,26,86,Unknown,990,0,0,0,0,5,1,2,0,485,17,17,13,0.4,0.4,0.4,8,0,257,362,71.0,27,213,7,8,4,73.25,72.47058823529412,69.83333333333333,70.8,70.15384615384616,69.3,1,0
436,19,65,12,7,34,23,12,0,8,21,97,Unknown,978,0,0,0,0,12,4,3,1,746,20,15,14,0.9,0.9,0.8,20,0,511,647,79.0,65,462,27,19,15,22,35,8,8,17,18,33,2,12,30,74,Unknown,990,1,1,0,0,14,3,1,0,507,14,8,17,1.0,1.0,0.9,26,2,246,356,69.1,24,234,22,19,10,67.66666666666667,71.0,66.75,66.2,69.77777777777777,67.5,0,1
754,22,63,13,9,35,38,17,2,4,35,108,Unknown,990,0,0,0,0,17,5,1,0,650,15,10,5,0.9,0.9,0.7,30,0,399,545,73.2,39,306,18,9,2,21,37,11,1,12,39,27,5,13,28,88,Unknown,990,0,0,0,0,9,3,1,0,452,17,12,13,1.3,1.3,0.8,16,0,187,325,57.5,31,149,9,16,6,69.57142857142857,67.41666666666667,67.5,70.75,68.61538461538461,71.625,0,0
420,6,51,12,2,17,23,28,5,11,18,81,Unknown,990,3,2,0,0,14,6,0,0,591,21,13,11,1.2,1.2,1.1,25,6,361,470,76.8,36,283,9,15,9,10,49,14,6,19,18,13,1,7,29,83,Unknown,990,0,0,0,0,11,2,3,0,563,15,7,6,1.3,1.3,1.3,17,0,334,458,72.9,25,293,20,22,10,71.0,72.75,73.61538461538461,77.16666666666667,79.78571428571429,77.625,3,0
599,15,47,13,3,21,19,48,0,6,23,62,Unknown,990,1,1,0,0,14,4,2,0,569,22,11,12,1.8,1.8,1.6,25,1,323,428,75.5,39,313,17,18,9,11,53,11,9,36,19,27,3,7,34,63,Unknown,990,1,0,0,0,10,3,3,0,596,16,4,14,0.8,0.8,0.3,18,1,354,480,73.8,42,319,20,23,9,73.0,73.25,74.42857142857143,75.5,74.3125,71.375,1,1
562,19,51,16,6,31,23,14,0,9,26,87,Unknown,990,1,1,0,0,9,2,1,0,604,15,12,9,0.5,0.5,0.4,17,2,410,520,78.8,45,393,19,11,8,8,49,13,2,18,13,25,0,12,25,62,Unknown,990,1,1,0,0,15,5,1,0,600,11,3,10,1.1,1.1,1.1,28,2,421,502,83.9,30,361,29,13,5,72.66666666666667,71.93333333333334,72.33333333333333,76.0,75.26666666666667,69.57142857142857,1,1
578,10,46,8,3,11,11,15,0,5,24,65,Unknown,990,2,1,1,1,11,6,2,0,597,27,11,12,2.6,1.8,1.4,21,2,391,468,83.5,22,368,22,15,8,4,54,22,5,17,14,11,1,7,25,62,Unknown,990,0,0,0,0,6,1,2,0,646,15,8,7,0.4,0.4,0.2,9,0,461,557,82.8,45,349,15,25,13,76.71428571428571,79.5,77.14285714285714,76.0,76.5,74.14285714285714,2,0
492,17,35,15,4,13,14,24,2,10,21,58,Unknown,990,1,1,0,0,11,3,0,0,464,15,14,14,1.2,1.2,1.1,18,1,246,344,71.5,17,234,15,23,11,2,65,16,7,11,15,16,1,9,11,40,Unknown,990,3,2,1,1,16,5,1,0,750,30,10,9,2.6,1.8,1.6,33,6,541,631,85.7,59,453,23,18,14,77.4,73.14285714285714,72.5,82.6,75.3,71.5,1,3
609,15,47,11,5,14,15,28,2,7,30,89,Unknown,990,2,1,1,2,12,4,1,0,535,17,18,10,2.8,1.1,0.9,26,4,306,412,74.3,31,311,21,20,11,1,53,15,8,18,27,18,1,11,16,64,Unknown,990,1,0,0,0,15,5,2,0,588,24,8,4,0.8,0.8,0.7,29,1,363,469,77.4,44,286,22,14,8,75.42857142857143,72.58333333333333,72.14285714285714,72.33333333333333,74.125,78.5,2,1
504,17,46,10,9,31,30,11,4,6,26,74,Unknown,990,0,0,0,0,10,2,0,0,593,21,18,10,0.7,0.7,0.4,14,0,352,467,75.4,49,289,19,7,6,4,54,12,4,7,14,28,2,7,25,90,Unknown,990,1,0,0,0,4,2,1,0,684,15,14,10,0.6,0.6,0.5,6,2,433,555,78.0,33,294,13,19,5,73.5,73.38461538461539,72.42857142857143,75.6,75.46666666666667,72.66666666666667,0,1
437,21,46,12,5,18,32,41,2,6,31,75,Unknown,990,2,2,0,0,10,3,1,0,573,21,6,5,0.9,0.9,0.8,17,3,291,432,67.4,33,294,8,14,8,17,54,10,2,23,29,21,1,11,32,84,Unknown,990,1,0,1,1,5,3,4,0,613,15,16,12,1.4,0.6,0.6,10,2,356,499,71.3,36,359,16,18,11,70.2,67.85714285714286,71.75,68.75,72.13333333333334,73.11111111111111,2,1
594,18,48,18,0,10,13,15,4,6,21,74,Unknown,990,0,0,0,0,2,1,0,0,578,26,8,10,0.1,0.1,0.1,3,0,381,477,79.9,23,336,14,14,8,4,52,12,8,22,11,11,0,10,22,60,Unknown,990,5,4,0,0,13,7,0,0,626,22,13,6,1.9,1.9,1.6,21,7,426,527,80.8,42,304,26,22,9,67.85714285714286,71.875,71.0,66.0,72.9,72.4,0,5
701,3,58,6,10,25,9,14,5,4,26,55,Unknown,990,0,0,0,0,29,9,0,0,734,28,6,11,1.9,1.9,1.0,51,0,513,607,84.5,76,398,35,16,7,14,42,14,5,11,16,33,1,18,17,64,Unknown,990,1,0,0,0,8,1,2,0,580,25,14,16,0.6,0.6,0.6,14,2,356,440,80.9,32,313,13,19,6,78.0,77.77777777777777,78.4,75.0,75.0,73.36363636363636,0,1
718,12,66,13,7,29,27,18,2,6,26,72,Unknown,990,0,0,0,0,12,6,3,0,697,19,16,7,0.9,0.9,0.4,16,0,485,593,81.8,53,425,21,18,10,21,34,12,7,19,14,33,7,6,22,61,Unknown,990,0,0,0,0,7,0,4,0,434,27,18,7,0.5,0.5,0.3,11,0,198,306,64.7,26,180,13,16,7,73.0,72.46666666666667,71.57142857142857,0.0,0.0,0.0,0,0
572,21,61,11,6,24,24,13,1,4,25,70,Unknown,990,2,1,0,0,10,4,1,0,610,11,12,5,1.5,1.5,1.4,16,3,396,511,77.5,56,364,10,14,7,13,39,11,3,9,17,36,1,11,19,76,Unknown,990,1,0,1,1,7,1,1,0,448,14,12,7,2.3,1.5,1.0,12,0,227,327,69.4,17,206,6,17,9,71.66666666666667,69.45,71.66666666666667,71.57142857142857,72.9,72.75,2,2
570,1,43,21,3,13,13,17,2,7,13,60,Unknown,990,2,1,0,0,11,5,3,0,533,23,12,8,0.7,0.7,0.5,20,3,341,428,79.7,34,285,25,10,10,3,57,18,6,20,18,18,2,8,15,44,Unknown,990,0,0,0,1,8,2,1,0,666,12,8,9,1.4,0.6,0.5,17,0,472,562,84.0,39,466,20,28,16,77.2,76.88235294117646,76.25,77.4,78.4,77.9,2,0
646,22,40,14,3,20,13,11,0,8,25,93,Unknown,990,2,1,1,1,7,1,0,0,425,16,10,5,1.3,0.5,0.5,13,3,244,334,73.1,20,220,8,17,8,15,60,22,6,16,16,23,5,8,21,62,Unknown,990,1,1,0,0,11,2,4,0,598,17,1,9,1.1,1.1,0.9,19,2,413,492,83.9,42,374,9,16,8,71.8,73.25,69.0,73.0,68.66666666666667,72.33333333333333,2,1
457,3,61,14,5,16,15,14,2,9,28,61,Unknown,990,0,0,0,0,15,8,1,0,746,19,11,12,1.4,1.4,1.3,26,0,527,627,84.1,64,505,21,14,5,11,39,12,2,10,22,28,1,6,16,68,Unknown,990,2,2,0,0,10,2,0,0,516,26,21,9,1.4,1.4,1.2,16,4,290,394,73.6,32,228,19,15,6,78.88888888888889,79.0,75.28571428571429,75.0,74.61111111111111,73.33333333333333,0,2
519,15,69,12,2,21,20,11,1,8,20,51,Unknown,990,1,1,0,0,13,5,3,0,761,15,9,6,1.6,1.6,1.1,25,2,553,666,83.0,61,490,32,20,10,16,31,13,2,7,18,29,0,8,14,86,Unknown,933,0,0,0,0,10,3,3,1,422,18,14,7,1.2,1.2,1.1,20,0,195,299,65.2,26,193,15,19,13,75.14285714285714,73.77777777777777,73.375,72.66666666666667,73.53846153846153,70.2,1,0
480,16,38,16,3,11,8,12,1,13,14,64,Unknown,990,0,0,0,0,9,2,2,0,529,14,16,10,0.4,0.4,0.3,17,0,353,442,79.9,24,302,18,16,10,2,62,5,5,10,16,15,4,5,13,47,Unknown,990,4,3,0,0,16,7,1,0,803,9,6,11,2.4,2.4,2.2,30,7,642,720,89.2,58,464,19,19,15,71.71428571428571,71.4,70.6,79.6,81.625,76.78571428571429,0,4
593,17,51,8,6,24,31,21,0,10,26,60,Unknown,990,1,0,1,1,13,1,0,0,596,14,13,12,1.4,0.6,0.5,25,2,366,471,77.7,58,311,28,20,14,16,49,9,4,26,22,26,3,9,24,80,Unknown,990,0,0,0,0,12,4,2,0,579,31,12,11,0.5,0.5,0.5,23,0,331,450,73.6,44,264,20,14,8,74.25,73.38888888888889,72.33333333333333,72.375,72.78571428571429,70.75,1,0
499,20,50,10,1,14,18,21,0,7,15,57,Unknown,990,2,2,0,0,13,5,1,0,598,17,9,13,1.2,1.2,0.8,20,3,413,498,82.9,40,408,22,25,21,15,50,11,2,19,8,13,3,14,28,79,Unknown,990,1,1,0,0,15,7,1,0,571,16,7,3,1.1,1.1,0.6,28,2,393,494,79.6,40,348,17,18,10,73.0,72.57142857142857,72.83333333333333,77.5,74.14285714285714,70.0,2,1
524,17,49,12,4,19,23,13,0,10,30,96,Unknown,958,0,0,0,0,7,2,1,1,552,15,8,3,0.5,0.5,0.5,11,0,319,443,72.0,39,234,14,16,10,21,51,13,4,9,18,31,1,12,23,73,Unknown,990,1,0,0,0,7,3,2,0,596,18,15,8,0.6,0.6,0.5,12,1,343,467,73.4,28,293,7,11,5,73.5,74.15384615384616,72.42857142857143,69.66666666666667,68.41176470588235,69.5,0,1
664,21,56,17,3,21,21,16,0,6,22,68,Unknown,990,0,0,0,0,8,2,3,0,669,19,11,12,0.4,0.4,0.4,13,0,465,570,81.6,65,488,19,22,16,22,44,7,5,13,11,26,1,8,21,76,Unknown,990,3,1,0,0,15,5,2,0,552,18,11,11,2.4,2.4,0.5,24,4,331,439,75.4,22,303,20,14,10,71.5,72.44444444444444,72.0,73.0,73.75,69.88888888888889,0,3
394,12,48,12,4,20,23,19,4,5,20,76,Unknown,990,4,2,0,0,17,9,3,0,629,24,16,15,2.6,2.6,0.9,25,4,364,498,73.1,35,313,15,12,5,20,52,13,3,11,12,20,3,11,35,63,Unknown,990,0,0,0,0,5,2,1,0,636,13,8,10,0.5,0.5,0.5,7,0,392,530,74.0,36,419,16,19,5,74.0,73.8125,72.42857142857143,73.75,72.9375,72.33333333333333,4,0
529,2,57,8,2,11,13,8,1,10,19,52,Unknown,990,4,4,0,0,16,7,1,0,727,24,14,12,2.4,2.4,2.4,30,6,537,622,86.3,49,506,29,14,9,11,43,7,1,9,15,16,0,12,19,61,Unknown,990,1,1,0,0,10,3,2,0,587,14,19,10,1.2,1.2,1.1,15,0,386,473,81.6,30,350,22,21,13,80.81818181818181,80.5,78.76923076923077,75.0,74.83333333333333,70.33333333333333,4,1
525,19,51,19,5,22,32,19,2,7,27,107,Unknown,990,1,1,0,0,10,5,2,0,586,18,12,12,0.7,0.7,0.6,18,2,354,479,73.9,31,298,13,9,4,15,49,18,4,13,17,26,2,9,22,74,Unknown,990,0,0,0,0,10,1,2,0,570,15,4,9,0.8,0.8,0.7,18,0,342,461,74.2,24,291,14,22,10,71.66666666666667,71.66666666666667,70.76923076923077,76.0,73.8,71.57142857142857,1,0
553,10,60,15,3,18,21,16,1,6,25,63,Unknown,990,2,2,0,0,16,5,1,0,695,23,10,8,1.2,1.2,0.7,28,4,471,577,81.6,44,322,19,23,12,13,40,15,6,16,21,20,2,9,18,64,Unknown,990,0,0,0,0,10,2,0,0,518,17,10,10,1.3,1.3,0.5,18,0,298,392,76.0,44,262,16,14,5,76.71428571428571,79.08333333333333,76.125,71.625,72.81818181818181,72.57142857142857,2,0
478,17,34,10,7,22,16,29,0,11,9,62,Unknown,990,2,2,0,0,7,2,2,0,437,33,7,6,0.8,0.8,0.8,10,4,224,307,73.0,31,175,19,23,9,11,66,14,4,20,14,15,1,4,28,50,Unknown,990,1,0,0,0,17,3,3,0,728,22,6,5,1.8,1.8,0.9,32,2,532,605,87.9,72,474,27,27,10,74.0,73.41176470588235,72.55555555555556,75.4,74.83333333333333,73.375,2,1
748,11,65,17,7,28,14,11,2,5,34,62,Unknown,990,1,0,1,1,21,6,1,0,682,17,4,5,2.7,1.9,1.7,42,1,473,573,82.5,61,368,33,18,10,20,35,14,3,7,14,31,1,14,14,54,Unknown,942,1,1,0,0,5,2,3,1,433,16,17,18,0.3,0.3,0.3,9,2,216,307,70.4,11,194,7,9,6,75.8,74.0,73.57142857142857,72.8,73.3529411764706,73.83333333333333,1,1
506,12,58,14,4,22,17,4,0,1,26,64,Unknown,990,0,0,0,0,22,3,5,0,640,24,6,12,1.7,1.7,1.4,40,0,401,522,76.8,57,408,26,19,11,11,42,16,3,7,23,28,0,16,15,70,Unknown,990,1,1,0,0,6,1,3,0,525,21,15,17,0.4,0.4,0.2,10,2,275,381,72.2,18,277,20,27,12,74.33333333333333,74.1875,73.42857142857143,75.4,74.83333333333333,73.375,0,1
558,18,47,6,8,22,32,16,1,9,30,101,Unknown,990,0,0,0,0,10,2,0,0,571,17,20,12,0.5,0.5,0.5,19,0,339,463,73.2,30,324,25,21,13,19,53,13,6,25,26,25,0,6,21,100,Unknown,990,0,0,0,0,15,3,3,0,623,20,8,9,0.7,0.7,0.5,25,0,379,512,74.0,39,311,25,16,8,72.85714285714286,72.94117647058823,70.0,72.66666666666667,71.93333333333334,72.44444444444444,0,0
731,1,66,13,5,24,19,32,1,5,30,68,Unknown,990,0,0,0,0,7,0,1,0,735,12,10,7,0.6,0.6,0.5,12,0,507,629,80.6,62,471,30,14,8,9,34,12,4,12,18,32,3,7,18,59,Unknown,990,1,0,0,0,6,3,2,0,454,14,20,15,0.5,0.5,0.4,8,0,211,319,66.1,25,240,17,9,4,76.0,75.22222222222223,77.66666666666667,71.125,73.53333333333333,72.0,0,1
479,10,65,18,4,28,19,20,1,2,22,70,Unknown,990,1,1,0,0,24,7,3,0,898,15,10,9,1.8,1.8,1.3,40,2,678,783,86.6,61,403,26,20,9,15,35,13,2,9,20,37,0,14,16,64,Unknown,924,0,0,0,0,6,1,2,1,542,16,9,15,0.2,0.2,0.2,8,0,318,424,75.0,22,294,9,19,12,74.2,74.7,74.55555555555556,75.0,73.0,72.71428571428571,1,0
633,10,59,11,4,11,16,26,7,6,24,65,Unknown,990,2,1,0,0,14,4,1,0,653,21,5,7,1.0,1.0,0.8,24,3,445,545,81.7,48,455,21,19,10,22,41,15,6,15,14,13,1,6,29,77,Unknown,990,1,0,1,1,7,2,2,0,491,15,9,11,1.1,0.3,0.2,15,1,273,376,72.6,25,274,10,25,13,77.0,80.5,77.125,71.8,73.25,69.0,2,1
708,4,63,11,14,37,18,6,4,9,23,85,Unknown,990,0,0,0,0,19,5,3,0,640,16,8,4,1.2,1.2,0.8,36,0,434,556,78.1,49,344,25,7,6,13,37,12,1,6,9,47,3,7,16,70,Unknown,990,0,0,0,0,9,2,2,0,454,6,14,14,0.4,0.4,0.4,17,0,232,327,70.9,25,211,14,12,6,74.42857142857143,73.5,75.42857142857143,69.83333333333333,71.86666666666666,71.0,0,0
666,6,52,14,5,28,29,13,2,5,32,98,Unknown,990,1,1,0,0,15,4,1,0,541,14,7,9,0.9,0.9,0.6,22,2,304,440,69.1,45,280,8,15,9,13,48,22,0,9,20,36,2,11,27,104,Unknown,990,1,1,0,0,4,1,2,0,520,16,6,12,0.2,0.2,0.2,8,2,281,406,69.2,23,224,12,12,7,74.6,72.3076923076923,72.41666666666667,72.22222222222223,73.07142857142857,72.11111111111111,1,1
705,21,57,11,5,27,16,16,0,10,20,89,Unknown,990,0,0,0,0,20,4,0,0,725,23,13,9,1.3,1.3,0.9,35,0,505,609,82.9,65,404,27,18,7,6,43,11,5,19,27,30,0,12,21,61,Unknown,990,1,0,0,0,9,3,0,0,594,21,10,19,0.8,0.8,0.6,18,2,378,468,80.8,39,313,15,16,7,71.0,67.84615384615384,69.33333333333333,73.16666666666667,73.3529411764706,73.42857142857143,0,1
623,22,49,19,4,17,24,23,0,3,28,75,Unknown,990,1,1,0,0,13,7,1,0,498,20,11,8,1.2,1.2,0.9,25,2,274,383,71.5,28,268,19,18,5,18,51,16,2,15,26,19,1,8,33,88,Unknown,990,0,0,0,0,5,1,4,0,499,16,9,5,0.2,0.2,0.1,9,0,282,401,70.3,15,247,10,19,8,71.8,73.25,69.25,71.28571428571429,71.55555555555556,70.18181818181819,2,0
490,15,51,10,6,15,9,22,2,5,13,60,Unknown,990,1,1,0,0,9,4,0,0,622,26,15,12,0.5,0.5,0.5,18,2,392,483,81.2,38,365,27,24,13,13,49,10,6,21,14,17,0,6,27,70,Unknown,990,1,1,0,0,8,4,2,0,594,23,9,10,0.4,0.4,0.4,12,2,361,470,76.8,59,343,13,11,5,75.0,73.44444444444444,72.28571428571429,69.83333333333333,72.15384615384616,71.88888888888889,1,1
384,14,69,13,10,29,19,5,3,6,20,61,Unknown,990,0,0,0,0,19,1,1,0,778,9,17,6,1.2,1.2,0.6,36,0,589,685,86.0,70,455,30,24,14,21,31,14,2,9,10,23,3,17,26,72,Unknown,990,1,1,0,0,5,3,2,0,382,14,7,10,0.3,0.3,0.3,10,2,198,302,65.6,16,149,9,11,7,69.125,73.86666666666666,74.28571428571429,0.0,0.0,0.0,0,1
430,1,34,15,6,19,5,25,0,8,13,50,Unknown,990,0,0,0,0,15,2,0,0,427,14,10,6,1.4,1.4,1.3,23,0,255,326,78.2,30,288,32,12,9,2,66,10,9,11,4,16,3,10,17,40,Unknown,990,4,3,1,1,13,8,0,0,708,15,6,8,3.7,3.0,2.9,23,7,544,621,87.6,61,524,35,23,15,85.0,73.5,73.22222222222223,80.92307692307692,83.15384615384616,77.77777777777777,0,4
444,22,52,10,5,21,15,20,1,5,34,66,Unknown,990,3,2,0,0,13,7,1,0,601,19,8,10,1.8,1.8,1.4,22,5,364,488,74.6,42,341,32,21,12,13,48,12,2,11,24,26,0,7,25,70,Unknown,990,0,0,0,0,8,1,4,0,591,28,13,8,0.9,0.9,0.4,16,0,339,459,73.9,38,276,14,19,11,69.0,69.7,67.66666666666667,69.4,72.71428571428571,71.66666666666667,3,0
629,14,50,11,6,11,14,23,1,10,18,68,Unknown,990,1,1,0,0,14,5,1,0,632,18,15,11,1.7,1.7,1.6,26,2,438,517,84.7,24,340,31,33,19,6,50,14,3,24,14,7,2,9,25,77,Unknown,990,0,0,0,0,16,4,1,0,602,22,6,16,0.8,0.8,0.7,29,0,403,508,79.3,47,329,19,10,3,73.14285714285714,72.54545454545455,73.11111111111111,74.2,71.07142857142857,73.0909090909091,1,0
697,13,37,7,3,9,19,15,0,9,12,88,Unknown,990,2,1,0,0,19,9,0,0,470,21,11,12,2.4,2.4,1.5,34,3,248,353,70.3,39,215,14,11,5,17,63,15,3,19,18,7,1,15,23,74,Unknown,990,1,1,0,0,16,4,0,0,697,16,9,5,1.1,1.1,0.9,25,2,478,596,80.2,50,338,22,31,20,72.0,73.07692307692308,72.66666666666667,74.0,72.64285714285714,72.25,2,1
687,8,48,13,3,9,9,18,0,6,13,36,Unknown,990,5,4,1,1,17,11,1,0,581,18,11,12,2.8,2.0,1.8,33,9,402,468,85.9,41,423,23,19,13,9,52,12,6,13,11,10,2,4,20,41,Unknown,990,0,0,0,0,13,3,3,0,596,26,8,7,1.4,1.4,1.0,22,0,417,499,83.6,45,268,27,21,11,76.0,75.91666666666667,71.44444444444444,71.55555555555556,74.88888888888889,69.33333333333333,5,0
675,14,55,13,4,13,12,8,0,12,18,54,Unknown,990,1,1,0,1,7,1,2,0,676,12,16,8,1.8,1.0,0.9,15,2,460,545,84.4,40,402,23,44,22,12,45,13,1,9,13,15,3,5,9,68,Unknown,990,1,0,0,0,13,3,3,0,559,33,18,7,2.1,2.1,1.8,21,0,345,440,78.4,48,234,17,12,8,73.54545454545455,71.77777777777777,71.9090909090909,72.0,74.58823529411765,72.625,1,1
591,14,48,8,2,9,7,33,1,11,12,59,Unknown,990,1,0,0,0,10,2,0,0,579,14,15,13,0.7,0.7,0.4,17,2,363,439,82.7,32,261,18,21,11,20,52,20,6,22,21,16,3,7,27,54,Unknown,990,1,0,0,0,18,3,2,0,591,26,13,9,1.3,1.3,1.0,32,1,365,474,77.0,48,321,18,24,14,73.125,72.61538461538461,74.22222222222223,74.57142857142857,71.61538461538461,71.16666666666667,1,1
513,21,38,16,2,13,10,16,2,7,13,59,Unknown,990,1,1,0,0,11,2,0,0,490,32,15,13,1.3,1.3,1.3,20,2,285,371,76.8,33,251,21,10,7,14,62,10,7,18,14,17,1,11,23,50,Unknown,990,1,0,1,1,8,4,3,0,694,11,8,6,1.3,0.5,0.5,17,1,506,593,85.3,32,497,15,28,16,69.66666666666667,68.41176470588235,69.5,76.5,74.22222222222223,73.9090909090909,1,1
676,16,47,12,2,20,15,27,2,4,30,60,Unknown,990,2,1,1,1,10,5,1,0,572,14,7,10,1.4,0.6,0.5,19,2,367,471,77.9,38,364,23,15,11,19,53,13,7,21,21,15,1,6,21,80,Unknown,990,1,0,0,0,17,6,1,0,648,21,12,10,2.2,2.2,0.5,29,1,430,538,79.9,39,427,9,16,10,72.85714285714286,71.3076923076923,70.77777777777777,73.8,71.92307692307692,73.0,2,1
483,8,58,11,6,26,20,17,1,2,29,70,Unknown,990,1,1,0,0,17,5,3,0,613,15,4,12,1.4,1.4,0.7,29,2,390,516,75.6,38,371,17,23,16,20,42,18,7,15,20,52,6,12,16,68,Unknown,990,2,0,2,2,4,1,4,0,494,19,5,13,1.7,0.2,0.1,8,3,266,370,71.9,33,243,16,9,5,75.0,73.0625,68.42857142857143,73.75,73.57142857142857,73.5,1,2
442,8,30,14,4,8,8,22,0,12,24,75,Unknown,990,2,2,0,0,13,6,2,0,400,17,4,18,1.0,1.0,0.9,20,3,183,293,62.5,20,160,14,7,4,3,70,8,6,28,22,5,6,7,17,63,Unknown,990,2,2,0,1,17,5,1,0,800,13,17,11,2.9,2.1,1.6,33,4,594,698,85.1,85,535,25,18,12,75.0,73.29411764705883,69.625,77.91666666666667,78.45454545454545,77.5,2,2
592,8,65,14,5,21,13,14,1,4,31,57,Unknown,990,0,0,0,0,12,3,3,0,655,14,6,8,1.8,1.8,1.7,23,0,456,547,83.4,51,431,24,17,10,1,35,18,3,12,13,31,1,12,29,64,Unknown,990,1,1,0,0,12,8,2,0,402,16,14,6,1.7,1.7,1.3,19,2,203,298,68.1,24,215,18,17,11,75.16666666666667,75.4,71.83333333333333,74.6,77.21428571428571,77.75,0,1
756,9,62,11,6,37,21,10,0,5,27,58,Unknown,990,2,2,0,1,23,5,1,0,686,16,7,12,2.5,1.7,1.4,44,4,484,582,83.2,59,342,32,13,7,19,38,13,1,7,6,40,0,14,15,76,Unknown,990,2,2,0,0,9,4,5,0,482,16,8,14,1.4,1.4,1.4,16,4,261,361,72.3,22,239,14,11,4,71.2,73.3157894736842,71.71428571428571,67.71428571428571,71.92307692307692,73.42857142857143,2,2
465,9,51,10,9,20,23,22,2,6,30,58,Unknown,990,1,1,0,1,18,7,1,0,600,16,6,13,3.6,2.8,2.7,32,1,363,476,76.3,44,283,17,18,13,15,49,9,7,25,14,31,2,11,17,69,Unknown,990,2,2,0,0,9,4,0,0,612,21,11,10,0.4,0.4,0.3,18,4,352,463,76.0,34,316,19,25,11,70.6,73.64285714285714,73.42857142857143,74.83333333333333,73.33333333333333,73.375,1,2
